id,appid,genre
14569,596740,"Action, Indie, RPG"
14570,596810,"Casual, Indie"
14571,596870,"Adventure, Indie"
14572,596880,Video Production
14573,596890,"Adventure, Indie, RPG"
14574,596910,"Adventure, Indie, RPG"
14575,596940,"Casual, Free to Play, Indie"
14576,596950,"Casual, Indie, Simulation"
14577,596970,"Adventure, Indie, RPG"
14578,596990,"Action, Casual, Indie"
14579,597020,"Simulation, Sports, Early Access"
14580,597030,"Action, Casual, Simulation"
14581,597040,"Indie, Racing"
14582,597090,Indie
14583,597110,"Casual, Indie"
14584,597120,"Adventure, Casual, Indie"
14585,597150,"Action, Adventure, Indie"
14586,597170,"Action, Indie, Early Access"
14587,597190,"Action, Casual, Indie"
14588,597200,"Indie, Strategy"
14589,597210,"Adventure, Casual, Indie"
14590,597220,"Adventure, Indie, RPG"
14591,597230,"Action, Indie, RPG"
14592,597240,"Action, Adventure, Casual, Free to Play, Indie, RPG"
14593,597280,"Adventure, Casual"
14594,597590,Action
14595,597640,Strategy
14596,597670,"Action, Casual, Sports"
14597,597700,"Action, Adventure, Indie"
14598,597720,"Action, Indie, Racing"
14599,597730,"Adventure, Indie"
14600,597770,Early Access
14601,597810,"Adventure, Casual, Indie, RPG, Strategy"
14602,597840,"Animation & Modeling, Design & Illustration, Photo Editing, Utilities"
14603,597860,"Action, Adventure, Indie"
14604,597900,"Action, Indie"
14605,597910,"Design & Illustration, Education, Utilities"
14606,597920,"Action, Adventure, Indie, Simulation, Early Access"
14607,597970,"Indie, Strategy"
14608,597990,"Action, Adventure, Casual, Indie"
14609,598030,"Action, Adventure, Indie"
14610,598050,"Adventure, Casual"
14611,598060,"Action, Indie, RPG, Early Access"
14612,598070,"Action, Adventure, Casual, Indie, Simulation"
14613,598090,"Violent, Gore, Adventure, Indie, Simulation"
14614,598170,"Action, Adventure, Casual, Free to Play, Indie, Early Access"
14615,598180,"Design & Illustration, Early Access"
14616,598230,"Adventure, Indie"
14617,598240,"Action, Casual, Indie, Simulation, Strategy, Early Access"
14618,598330,"Casual, Indie, Simulation, Strategy, Early Access"
14619,598340,Action
14620,598350,"Action, Adventure, Casual, Indie, Strategy"
14621,598440,"Violent, Gore, Action, Adventure, Indie"
14622,598450,Action
14623,598470,"Action, Adventure, Casual, Indie, RPG"
14624,598480,"Violent, Gore, Action, Adventure, Indie"
14625,598490,"Indie, RPG"
14626,598500,"Action, Indie"
14627,598530,"Action, Free to Play, Indie"
14628,598590,"Action, Adventure, Indie"
14629,598600,"Adventure, Casual, Indie"
14630,598610,"Casual, Indie, Strategy"
14631,598620,"Casual, Indie"
14632,598640,"Action, Casual, Indie, Sports"
14633,598660,Utilities
14634,598670,"Adventure, Casual, Simulation, Strategy"
14635,598680,"Massively Multiplayer, RPG, Strategy"
14636,598690,"Action, Adventure, Casual, Indie, Early Access"
14637,598700,"Action, Adventure, Indie, RPG"
14638,598720,"Action, Adventure, Simulation, Early Access"
14639,598810,"Casual, Strategy"
14640,598820,"Free to Play, Simulation, Strategy"
14641,598840,Action
14642,598860,Video Production
14643,598880,"Action, Indie"
14644,598940,"Casual, Indie, Simulation"
14645,598960,"Indie, Simulation, Strategy, Early Access"
14646,598980,"Adventure, Casual, Indie, Simulation, Early Access"
14647,598990,"Simulation, Strategy"
14648,599000,"Simulation, Strategy"
14649,599010,"Simulation, Strategy"
14650,599040,"Indie, Massively Multiplayer, Strategy, Early Access"
14651,599060,"Free to Play, Massively Multiplayer, RPG"
14652,599070,Simulation
14653,599080,"Action, Indie, Simulation, Early Access"
14654,599090,"Casual, Indie"
14655,599100,"Adventure, Indie"
14656,599140,"Adventure, Indie, RPG, Simulation"
14657,599150,"Adventure, Simulation"
14658,599160,"Action, Adventure, Indie, RPG, Strategy"
14659,599180,"Action, Indie"
14660,599390,"Free to Play, Indie, Strategy"
14661,599420,"Action, Casual, Indie"
14662,599430,"Action, Indie, Massively Multiplayer, Early Access"
14663,599460,"Adventure, Casual, Indie, RPG, Simulation"
14664,599480,"Adventure, Indie"
14665,599490,"Action, Indie, RPG, Early Access"
14666,599510,"Indie, Strategy"
14667,599560,"Adventure, Casual"
14668,599600,"Violent, Simulation"
14669,599630,Indie
14670,599670,"Casual, Simulation, Strategy"
14671,599750,"Indie, Simulation, Strategy"
14672,599800,"Action, Adventure, Indie, Strategy"
14673,599840,"Adventure, Indie"
14674,599880,"Violent, Action, Indie"
14675,599900,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
14676,599960,"Violent, Gore, Adventure, Indie"
14677,599990,"Action, Adventure, Indie, Simulation, Sports, Early Access"
14678,600000,Adventure
14679,600090,"Violent, Action, Adventure, Indie"
14680,600100,"Simulation, Sports, Strategy, Early Access"
14681,600120,"Casual, Free to Play, RPG"
14682,600140,"Sexual Content, Violent, Gore, Action, Casual, Free to Play, Indie, Strategy"
14683,600150,"Casual, Indie, Strategy"
14684,600170,"Adventure, Casual"
14685,600180,"Action, Indie, Strategy, Early Access"
14686,600190,"Sports, Early Access"
14687,600210,"Casual, Indie, RPG"
14688,600230,"Action, Indie"
14689,600250,"Action, Indie, RPG, Strategy, Early Access"
14690,600260,"Adventure, Indie, Simulation"
14691,600280,"Indie, Simulation, Strategy"
14692,600290,"Adventure, Indie, RPG, Strategy"
14693,600310,"Action, Indie"
14694,600330,"Violent, Gore, Action"
14695,600350,"Action, Adventure, Casual, Indie"
14696,600370,"Adventure, Indie"
14697,600410,"Action, Free to Play, Indie"
14698,600420,Simulation
14699,600430,"Casual, Strategy"
14700,600440,"Action, Casual, Indie, Simulation, Strategy"
14701,600450,Indie
14702,600460,"Violent, Gore, Action, Indie, Strategy"
14703,600480,"Indie, Simulation, Strategy"
14704,600500,"Casual, Indie, Sports, Strategy"
14705,600530,"Action, Adventure, Indie"
14706,600550,"Action, Adventure, Casual, Indie"
14707,600580,Casual
14708,600600,"Casual, Simulation"
14709,600630,"Action, Adventure, Indie, RPG"
14710,600640,"Action, Adventure, Indie, RPG"
14711,600650,"Casual, Indie"
14712,600660,Indie
14713,600670,"Indie, Early Access"
14714,600690,"Action, Indie"
14715,600720,"Racing, Sports"
14716,600740,"Indie, Strategy"
14717,600750,"Adventure, Free to Play, RPG, Strategy"
14718,600980,"Action, Casual, Simulation, Early Access"
14719,600990,"Adventure, Indie"
14720,601010,"Adventure, Indie, RPG"
14721,601020,"Nudity, Violent, Gore, Adventure, Indie, RPG, Early Access"
14722,601050,Action
14723,601080,"Action, Indie, Strategy"
14724,601110,"Adventure, Casual, Indie"
14725,601120,"Indie, Early Access"
14726,601130,"Action, Casual, Indie"
14727,601150,Action
14728,601170,"Indie, Racing, Simulation, Sports"
14729,601180,"Action, Adventure, Indie"
14730,601200,"Action, Adventure, Indie, Strategy, Early Access"
14731,601240,"Casual, Indie"
14732,601250,"Adventure, Indie, RPG"
14733,601280,Indie
14734,601320,"Casual, Indie, Simulation, Early Access"
14735,601340,"Action, Indie"
14736,601380,"Action, Adventure, Indie, Early Access"
14737,601400,"Violent, Action, Adventure, Casual, Indie, RPG, Early Access"
14738,601420,"Adventure, Casual"
14739,601430,"Action, Adventure"
14740,601490,"Adventure, Casual, Strategy"
14741,601500,"Adventure, Indie, RPG, Simulation, Early Access"
14742,601510,"Free to Play, Strategy"
14743,601520,"Action, Casual, Indie"
14744,601530,"Adventure, Casual, Indie"
14745,601540,"RPG, Strategy"
14746,601550,Indie
14747,601570,"Sexual Content, Casual, Indie, Simulation"
14748,601590,"Action, Casual, Indie, Racing, Simulation, Sports"
14749,601620,"Design & Illustration, Early Access"
14750,601640,"Action, Indie"
14751,601650,Indie
14752,601700,"Action, Indie, Early Access"
14753,601750,"Action, Casual, Indie, Simulation, Early Access"
14754,601760,"Indie, Simulation"
14755,601770,"Action, Indie, Sports"
14756,601780,Utilities
14757,601790,"Action, Adventure, Indie, RPG"
14758,601810,Action
14759,601870,"Violent, Gore, Action, Adventure, Indie"
14760,601890,"Animation & Modeling, Design & Illustration, Education, Photo Editing, Software Training, Video Production"
14761,601920,"Casual, Indie"
14762,601930,"Action, Adventure, Casual, Indie"
14763,601940,"Action, Adventure, Casual"
14764,601990,Simulation
14765,602000,"Action, Adventure, Casual, Indie"
14766,602010,"Casual, Indie, Simulation"
14767,602040,"Casual, Indie"
14768,602070,"Action, Casual, Indie"
14769,602080,"Action, Indie, Early Access"
14770,602090,"Indie, Simulation, Web Publishing"
14771,602120,"Action, Indie"
14772,602130,"Action, Adventure"
14773,602140,"Casual, Free to Play, Indie, Early Access"
14774,602150,"Action, Adventure"
14775,602160,"Action, Strategy"
14776,602170,"Action, Adventure, Indie"
14777,602180,"Casual, Simulation, Strategy, Early Access"
14778,602200,"Action, Adventure, Casual, Indie"
14779,602300,"Action, Adventure, Indie"
14780,602320,"Casual, Indie, Simulation, Strategy"
14781,602430,"Adventure, Indie"
14782,602480,"Action, Adventure, Casual, Indie"
14783,602490,"Sports, Strategy, Early Access"
14784,602510,Strategy
14785,602520,"Sexual Content, Nudity, Casual, Indie"
14786,602540,"Action, Adventure, Indie, RPG, Early Access"
14787,602550,"Action, Casual, Indie, Early Access"
14788,602590,"Adventure, Indie"
14789,602630,"Casual, Indie, Simulation"
14790,602770,"Indie, Strategy"
14791,602790,"Action, Adventure, Casual, Indie, RPG"
14792,602830,"Adventure, Casual, Indie"
14793,602860,Simulation
14794,602880,"Action, Adventure, Indie"
14795,602890,"Indie, Simulation"
14796,602910,"Adventure, Indie"
14797,602920,"Indie, Early Access"
14798,602930,"Casual, Indie"
14799,602940,"Adventure, Casual, Indie, RPG"
14800,602960,"Action, Indie, Simulation, Strategy, Early Access"
14801,602970,"Action, Simulation"
14802,603000,"Action, Indie"
14803,603010,"Casual, Indie"
14804,603020,"Action, Indie, RPG"
14805,603030,"Adventure, Casual, Indie"
14806,603040,"Violent, Gore, Action, Adventure, Indie"
14807,603060,"Action, Adventure, Casual, RPG"
14808,603080,"Indie, RPG"
14809,603090,"Adventure, Indie"
14810,603100,"Action, Indie"
14811,603120,Casual
14812,603130,"Action, Indie"
14813,603140,"Casual, Free to Play, Indie, Simulation"
14814,603150,Strategy
14815,603190,"Action, Indie"
14816,603220,"Action, Adventure, Casual, Indie"
14817,603230,"Violent, Gore, Action, Indie"
14818,603250,"Action, Adventure, Casual, Indie, Strategy"
14819,603260,"Action, Casual, Indie, Simulation, Sports"
14820,603280,"Action, Adventure, Indie, RPG"
14821,603290,"Adventure, Casual, Indie, Strategy"
14822,603330,"Action, Indie, RPG, Strategy"
14823,603340,"Violent, Gore, Action, Adventure, Indie"
14824,603350,"Action, Casual, Indie"
14825,603360,"Casual, Indie"
14826,603370,Indie
14827,603380,"Adventure, Casual, Indie"
14828,603400,"Action, Adventure, Indie, RPG"
14829,603420,"Action, Adventure, Casual, Indie"
14830,603450,"Action, Indie"
14831,603460,Strategy
14832,603490,"Action, Adventure, Casual, Indie"
14833,603530,"Violent, Gore, Action, Indie"
14834,603550,"Casual, Simulation, Sports"
14835,603570,"Casual, Indie, Simulation"
14836,603610,"Action, Indie, Early Access"
14837,603630,"Casual, Simulation, Sports, Early Access"
14838,603700,"Adventure, Indie"
14839,603750,"Adventure, Casual, Indie, RPG, Strategy"
14840,603790,"Violent, Gore, Action, Adventure, Indie, RPG"
14841,603800,"Casual, Indie"
14842,603810,"Adventure, Indie"
14843,603840,"Action, Adventure, Indie"
14844,603850,Strategy
14845,603860,Indie
14846,603870,"Adventure, Indie"
14847,603880,"Adventure, Casual, Free to Play"
14848,603890,"Action, Adventure, Indie, RPG, Strategy"
14849,603910,"Action, Casual, Indie, RPG"
14850,603930,"Action, Indie"
14851,603940,"Adventure, Indie, Simulation, Strategy"
14852,603960,"Action, Indie"
14853,604000,"Adventure, Indie"
14854,604010,"Casual, Indie, Simulation"
14855,604040,"Indie, Strategy"
14856,604060,"Adventure, Indie, RPG, Strategy"
14857,604110,"Casual, Indie, Simulation, Strategy, Early Access"
14858,604140,"Adventure, Casual, Indie"
14859,604150,"Casual, Indie, Strategy, Early Access"
14860,604160,
14861,604170,"Sexual Content, Nudity, Adventure, Casual, Simulation"
14862,604190,"Action, Free to Play, Massively Multiplayer, RPG"
14863,604200,"Adventure, Indie, RPG"
14864,604240,"Action, Indie"
14865,604300,"Casual, Indie"
14866,604330,"Adventure, Indie"
14867,604340,"Adventure, Casual"
14868,604450,"Adventure, Indie"
14869,604490,"Adventure, Casual, Indie, Early Access"
14870,604500,"Action, Free to Play, Simulation"
14871,604530,"Casual, Free to Play, Massively Multiplayer, Early Access"
14872,604550,"Adventure, Early Access"
14873,604630,"Action, Adventure, Casual, Indie, Massively Multiplayer, Simulation, Early Access"
14874,604640,"Action, Casual, Indie"
14875,604740,"Action, Indie, Racing"
14876,604780,"Casual, Indie"
14877,604810,"Action, Adventure, Casual, Indie"
14878,604830,"Adventure, Indie"
14879,604900,"Action, Casual, Indie"
14880,604920,RPG
14881,604950,"Action, Casual, Free to Play, Indie"
14882,604980,Casual
14883,605040,"Action, Adventure, Indie"
14884,605100,"Action, Racing, Early Access"
14885,605110,"Violent, Gore, Action, Casual, Indie"
14886,605160,"Action, Casual, Indie"
14887,605180,"Sexual Content, Nudity, Violent, Adventure, Casual, Indie, Simulation"
14888,605190,"Sexual Content, Nudity, Casual, Indie"
14889,605200,"Indie, Strategy"
14890,605210,"Action, Adventure, Indie"
14891,605220,"Action, Indie"
14892,605230,"Indie, Massively Multiplayer, Simulation, Early Access"
14893,605250,"Action, Adventure, Casual, Indie"
14894,605310,"Adventure, Simulation"
14895,605410,"Casual, Indie, RPG"
14896,605450,"Action, Indie"
14897,605490,"Action, Casual, Indie"
14898,605500,Adventure
14899,605510,"Casual, Indie"
14900,605520,"Action, Indie, Sports"
14901,605530,"Action, Adventure, Indie"
14902,605610,"Adventure, Casual, Free to Play"
14903,605740,"Indie, Simulation, Early Access"
14904,605760,"Racing, Simulation, Sports, Early Access"
14905,605770,Indie
14906,605790,"Adventure, Casual"
14907,605830,"Violent, Gore, Action, Adventure, Indie"
14908,605850,"Casual, Indie"
14909,605860,Casual
14910,605910,"Action, Adventure, Casual, Indie"
14911,605920,"Action, Indie, Racing, Simulation"
14912,605990,"Adventure, Casual, Indie, Simulation"
14913,606000,"Action, Adventure, Indie, RPG"
14914,606010,"Animation & Modeling, Utilities, Video Production"
14915,606030,Action
14916,606050,"Casual, Indie"
14917,606060,"Action, Adventure, Indie, RPG"
14918,606140,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Early Access"
14919,606150,"Action, Adventure, Indie"
14920,606180,Utilities
14921,606190,"Action, Indie"
14922,606230,"Indie, RPG, Strategy, Early Access"
14923,606270,Casual
14924,606280,"Action, Adventure, RPG"
14925,606300,"Casual, Indie, Strategy"
14926,606330,"Action, Adventure, Casual, Indie"
14927,606360,"Action, Indie"
14928,606370,RPG
14929,606480,"Adventure, Casual, Indie, RPG"
14930,606490,"Casual, Indie, Racing, Simulation, Sports"
14931,606500,"Action, Adventure, Indie, RPG, Early Access"
14932,606510,"Nudity, Violent, Adventure, Casual"
14933,606520,"Violent, Adventure, Casual"
14934,606670,"Action, Indie, Sports, Early Access"
14935,606680,"Action, RPG"
14936,606690,"Sexual Content, Indie"
14937,606710,"Adventure, RPG"
14938,606720,"Action, Casual, Indie, Sports"
14939,606730,Action
14940,606790,"Action, Indie, Strategy, Early Access"
14941,606800,"Casual, Indie, Simulation, Strategy, Early Access"
14942,606850,"Indie, Simulation, Sports"
14943,606860,"Adventure, Casual, Indie"
14944,606870,"Action, RPG, Early Access"
14945,606890,"Action, Adventure, RPG, Strategy"
14946,606920,"Casual, Indie, Audio Production, Early Access"
14947,606940,Strategy
14948,606950,Strategy
14949,606960,"Action, Adventure, Indie, Simulation"
14950,607020,"Adventure, Casual, Indie, RPG, Strategy"
14951,607030,"Adventure, Casual, Indie, RPG, Strategy"
14952,607040,"Adventure, Casual, Indie, RPG, Strategy"
14953,607050,"Indie, Strategy"
14954,607120,"Simulation, Strategy"
14955,607160,"Action, Casual, Indie, Early Access"
14956,607180,"Action, Adventure, Casual, Indie"
14957,607190,"Violent, Action, Adventure, Casual, RPG, Early Access"
14958,607200,"Action, Free to Play, Massively Multiplayer"
14959,607210,"Violent, Gore, Action, Adventure"
14960,607230,"Casual, Indie"
14961,607260,Indie
14962,607270,"Action, Indie"
14963,607330,"Adventure, Casual, Indie"
14964,607360,"Action, Casual, Early Access"
14965,607380,Utilities
14966,607400,"Action, Indie"
14967,607440,Indie
14968,607460,"Action, Early Access"
14969,607490,"Action, Indie"
14970,607560,"Audio Production, Utilities"
14971,607590,Simulation
14972,607660,"Adventure, Indie, Simulation"
14973,607670,"Casual, Indie, RPG"
14974,607680,Casual
14975,607690,Utilities
14976,607700,
14977,607720,"Casual, Indie, Simulation, Sports"
14978,607760,"Action, Indie, Early Access"
14979,607770,"Indie, Simulation"
14980,607780,"Indie, RPG"
14981,607820,"Indie, RPG"
14982,607860,"Casual, Free to Play, Simulation"
14983,607880,"Nudity, RPG"
14984,607890,"Action, Adventure, Casual, RPG"
14985,608000,Education
14986,608110,"Action, Indie"
